H7C2R5	prediction-disorder-mobidb_lite	44..131	0.667	88	132
H7C2K2	prediction-disorder-mobidb_lite	1..21	0.078	21	268
H7C1U3	prediction-disorder-mobidb_lite	49..107,152..171,289..346	0.204	137	672
H7C435	prediction-disorder-mobidb_lite	1..89	0.989	89	90
C9JS03	prediction-disorder-mobidb_lite	1..27,160..182	0.275	50	182
C9K0C9	prediction-disorder-mobidb_lite	1..41,113..133	0.466	62	133
C9J6V3	prediction-disorder-mobidb_lite	21..113	0.823	93	113
C9J0U3	prediction-disorder-mobidb_lite	27..46	0.435	20	46
C9J0X4	prediction-disorder-mobidb_lite	74..123	0.407	50	123
E9PR85	prediction-disorder-mobidb_lite	1..40,59..91	0.802	73	91
E9PR45	prediction-disorder-mobidb_lite	86..106	0.076	21	275
G3V196	prediction-disorder-mobidb_lite	218..237	0.084	20	237
G3V2D6	prediction-disorder-mobidb_lite	1..22,46..98,129..214	0.752	161	214
E9PCP1	prediction-disorder-mobidb_lite	1..41,87..117	0.317	72	227
E9PLT2	prediction-disorder-mobidb_lite	1..21,43..74,129..163	0.454	88	194
E9PEG3	prediction-disorder-mobidb_lite	36..167,195..228	0.277	166	600
E9PMV7	prediction-disorder-mobidb_lite	1..63	1	63	63
G3V290	prediction-disorder-mobidb_lite	115..141	0.165	27	164
H0YHR2	prediction-disorder-mobidb_lite	169..206	0.184	38	206
H0Y4P9	prediction-disorder-mobidb_lite	242..329	0.227	88	388
C9JGL9	prediction-disorder-mobidb_lite	1..54	0.325	54	166
F5H0U2	prediction-disorder-mobidb_lite	1..27	0.053	27	506
F5GYU8	prediction-disorder-mobidb_lite	1..289	0.303	289	954
H7C1G6	prediction-disorder-mobidb_lite	212..244	0.135	33	244
M0QXR8	prediction-disorder-mobidb_lite	105..125	0.168	21	125
M0R1J1	prediction-disorder-mobidb_lite	102..121	0.165	20	121
A6NGX6	prediction-disorder-mobidb_lite	109..195	0.446	87	195
A6NIT2	prediction-disorder-mobidb_lite	962..1014	0.045	53	1181
A0A087WWS1	prediction-disorder-mobidb_lite	194..222,533..569	0.1	66	657
A0A087WVZ8	prediction-disorder-mobidb_lite	68..115	0.287	48	167
K4DIB8	prediction-disorder-mobidb_lite	154..177	0.136	24	177
H7C0I1	prediction-disorder-mobidb_lite	230..267,280..299	0.102	58	568
F8VXL0	prediction-disorder-mobidb_lite	1..23	0.639	23	36
F8VXI9	prediction-disorder-mobidb_lite	378..487,503..592	0.282	200	708
F8W659	prediction-disorder-mobidb_lite	1..44,138..171	0.37	78	211
C9JDZ3	prediction-disorder-mobidb_lite	1..20	0.215	20	93
C9JWH7	prediction-disorder-mobidb_lite	1..127	1	127	127
C9JWU5	prediction-disorder-mobidb_lite	1..22,38..187	0.92	172	187
M0QX46	prediction-disorder-mobidb_lite	69..133,150..180,217..290,316..438	0.494	293	593
C9J3Q2	prediction-disorder-mobidb_lite	1..67	0.364	67	184
C9JD56	prediction-disorder-mobidb_lite	73..110	0.345	38	110
C9J966	prediction-disorder-mobidb_lite	209..229	0.072	21	293
C9JFL8	prediction-disorder-mobidb_lite	136..190	0.237	55	232
E9PIJ6	prediction-disorder-mobidb_lite	33..77	0.459	45	98
E9PDY7	prediction-disorder-mobidb_lite	1..43,60..159,187..212,265..286	0.368	191	519
E9PKK0	prediction-disorder-mobidb_lite	1..151,184..243	0.868	211	243
E9PN68	prediction-disorder-mobidb_lite	1..24	0.304	24	79
E9PMV8	prediction-disorder-mobidb_lite	51..200,220..253	0.687	184	268
E9PFD7	prediction-disorder-mobidb_lite	1052..1092	0.035	41	1165
E9PNL2	prediction-disorder-mobidb_lite	1..37	0.093	37	396
H0YCG2	prediction-disorder-mobidb_lite	47..68	0.085	22	258
A0A0A0MT14	prediction-disorder-mobidb_lite	1..42,255..320	0.263	108	411
F5H3P7	prediction-disorder-mobidb_lite	1..43	0.231	43	186
F5H4Z1	prediction-disorder-mobidb_lite	29..58	0.517	30	58
F5H4J1	prediction-disorder-mobidb_lite	549..593,746..766	0.078	66	851
E5RIP2	prediction-disorder-mobidb_lite	40..64	0.391	25	64
H0YG94	prediction-disorder-mobidb_lite	1..28	0.149	28	188
I3L514	prediction-disorder-mobidb_lite	71..106	0.34	36	106
H0Y924	prediction-disorder-mobidb_lite	110..135	0.191	26	136
H0YA71	prediction-disorder-mobidb_lite	1..39	0.429	39	91
H0Y8H0	prediction-disorder-mobidb_lite	273..308	0.041	36	868
H0YLK9	prediction-disorder-mobidb_lite	1..30,69..190	0.8	152	190
H0YKC7	prediction-disorder-mobidb_lite	19..54,159..190,241..276	0.359	104	290
A0A087WY85	prediction-disorder-mobidb_lite	1..26	0.176	26	148
A0A087WVW7	prediction-disorder-mobidb_lite	1..112,148..168	0.792	133	168
A0A087X2D5	prediction-disorder-mobidb_lite	287..306	0.065	20	306
A0A087WZK8	prediction-disorder-mobidb_lite	1..51	0.3	51	170
E5RGZ9	prediction-disorder-mobidb_lite	38..123	0.699	86	123
D6RAS5	prediction-disorder-mobidb_lite	1..49	1	49	49
H7C0V9	prediction-disorder-mobidb_lite	115..205	0.188	91	485
F8VVT7	prediction-disorder-mobidb_lite	164..187	0.128	24	187
K7EJM2	prediction-disorder-mobidb_lite	26..93	0.731	68	93
J3KR82	prediction-disorder-mobidb_lite	323..427,437..456,730..750	0.164	146	892
K7EMY1	prediction-disorder-mobidb_lite	1..22,39..114	0.76	98	129
K7EP32	prediction-disorder-mobidb_lite	1..49	0.132	49	371
A0A0G2JP84	prediction-disorder-mobidb_lite	218..248,297..447	0.407	182	447
A0A0G2JR90	prediction-disorder-mobidb_lite	709..743	0.047	35	743
H0YF45	prediction-disorder-mobidb_lite	95..119	0.21	25	119
I3L3Q7	prediction-disorder-mobidb_lite	34..60	0.153	27	177
I3L3S5	prediction-disorder-mobidb_lite	1..39	0.975	39	40
H0Y7M4	prediction-disorder-mobidb_lite	1..34	0.185	34	184
H0YDK8	prediction-disorder-mobidb_lite	1..26,197..235,325..360,454..485	0.148	133	900
A0A087WT12	prediction-disorder-mobidb_lite	1..66	0.283	66	233
A0A087WTJ3	prediction-disorder-mobidb_lite	96..136,209..297	0.438	130	297
A0A087WZI8	prediction-disorder-mobidb_lite	25..50	0.206	26	126
D6RD18	prediction-disorder-mobidb_lite	1..67,228..283	0.435	123	283
D6RD23	prediction-disorder-mobidb_lite	34..103	0.47	70	149
E5RK28	prediction-disorder-mobidb_lite	1..24	0.188	24	128
F8VWT8	prediction-disorder-mobidb_lite	135..155	0.135	21	155
F8VUZ7	prediction-disorder-mobidb_lite	1..43	1	43	43
F8VRV7	prediction-disorder-mobidb_lite	1..27	0.178	27	152
F8VWB5	prediction-disorder-mobidb_lite	1..24,37..58	0.793	46	58
E5RI28	prediction-disorder-mobidb_lite	1..23	0.383	23	60
M0R3B1	prediction-disorder-mobidb_lite	1..121	1	121	121
H3BN88	prediction-disorder-mobidb_lite	50..77	0.364	28	77
H3BQJ5	prediction-disorder-mobidb_lite	1..47,103..215	0.741	160	216
M0QYT1	prediction-disorder-mobidb_lite	168..191	0.125	24	192
J3KPP1	prediction-disorder-mobidb_lite	1..23	0.089	23	258
K7ER70	prediction-disorder-mobidb_lite	106..140	0.25	35	140
J3KPK0	prediction-disorder-mobidb_lite	34..112	0.705	79	112
K7EJ86	prediction-disorder-mobidb_lite	17..58	0.712	42	59
K7EJE4	prediction-disorder-mobidb_lite	1..32	0.323	32	99
K7ELD4	prediction-disorder-mobidb_lite	159..185	0.146	27	185
A0A0J9YWN0	prediction-disorder-mobidb_lite	1..52,90..118	0.429	81	189
A0A0J9YWK3	prediction-disorder-mobidb_lite	1..46,233..254,274..394	0.48	189	394
A0A0J9YYG8	prediction-disorder-mobidb_lite	1..141,169..206,220..248,263..283,297..325,453..513,570..597	0.58	347	598
D6RAY4	prediction-disorder-mobidb_lite	1..22	0.344	22	64
F8WC74	prediction-disorder-mobidb_lite	1..55	1	55	55
F8WDN6	prediction-disorder-mobidb_lite	1..46	0.484	46	95
A6PVM9	prediction-disorder-mobidb_lite	73..94	0.234	22	94
Q5JQP2	prediction-disorder-mobidb_lite	161..212	0.111	52	470
Q5RGS4	prediction-disorder-mobidb_lite	359..383	0.065	25	383
E7EPP6	prediction-disorder-mobidb_lite	286..343	0.118	58	492
J3QR74	prediction-disorder-mobidb_lite	1..56	0.373	56	150
A0A1B0GTU7	prediction-disorder-mobidb_lite	1..31,197..223	0.064	58	910
C9J123	prediction-disorder-mobidb_lite	74..143	0.49	70	143
Q5JR95	prediction-disorder-mobidb_lite	1..27	0.144	27	188
C9JJT6	prediction-disorder-mobidb_lite	1..91,110..169	0.893	151	169
E5RJG6	prediction-disorder-mobidb_lite	23..101,110..129	0.767	99	129
H3BML6	prediction-disorder-mobidb_lite	1..23	0.038	23	604
H3BS87	prediction-disorder-mobidb_lite	1..70	0.479	70	146
M0R3C8	prediction-disorder-mobidb_lite	1..20,109..143	0.121	55	455
J3KT24	prediction-disorder-mobidb_lite	27..149	0.683	123	180
K7EK01	prediction-disorder-mobidb_lite	1..36	0.391	36	92
A0A0U1RRJ8	prediction-disorder-mobidb_lite	1..57	1	57	57
A0A0C4DFL8	prediction-disorder-mobidb_lite	369..478,557..649,1037..1073	0.219	240	1096
A0A0G2JN34	prediction-disorder-mobidb_lite	442..484,612..635,816..849,1391..1425	0.083	136	1642
H3BN94	prediction-disorder-mobidb_lite	1..47	0.516	47	91
H3BNZ0	prediction-disorder-mobidb_lite	21..77	0.543	57	105
H3BR28	prediction-disorder-mobidb_lite	1..66	1	66	66
H3BSK4	prediction-disorder-mobidb_lite	1..97	0.581	97	167
J3KQ34	prediction-disorder-mobidb_lite	189..230	0.183	42	230
J3KSH6	prediction-disorder-mobidb_lite	122..145	0.166	24	145
J3KTF8	prediction-disorder-mobidb_lite	1..36,161..193	0.358	69	193
K7EID7	prediction-disorder-mobidb_lite	1..73	1	73	73
K7EMQ5	prediction-disorder-mobidb_lite	78..101	0.238	24	101
K7EPC7	prediction-disorder-mobidb_lite	26..87	0.175	62	354
A0A0C4DGB1	prediction-disorder-mobidb_lite	1..21	0.076	21	275
A0A0U1RR22	prediction-disorder-mobidb_lite	316..429	0.253	114	451
A0A0G2JQ10	prediction-disorder-mobidb_lite	218..248,297..448	0.408	183	448
A0A0G2JMR4	prediction-disorder-mobidb_lite	425..467,595..618,799..832,1374..1408	0.084	136	1625
A0A0J9YWV4	prediction-disorder-mobidb_lite	1..80,566..585	0.148	100	677
A0A140TA01	prediction-disorder-mobidb_lite	1..31,333..393	0.234	92	393
A0A140TA51	prediction-disorder-mobidb_lite	25..69,105..306	0.594	247	416
A0A1W2PP37	prediction-disorder-mobidb_lite	1..20	0.202	20	99
A0A1W2PRD7	prediction-disorder-mobidb_lite	44..209,230..268	0.448	205	458
A0A494C0L0	prediction-disorder-mobidb_lite	1..45	0.344	45	131
A0A1W2PQ61	prediction-disorder-mobidb_lite	1..61,705..733,1132..1181	0.119	140	1181
A0A140TA41	prediction-disorder-mobidb_lite	27..57,169..189,926..956,1340..1372,1752..1777,1968..1990,2281..2304,2495..2542,2824..2847,2931..2967,3144..3163,3534..3557,3634..3660	0.087	369	4242
A0A2R8Y6J6	prediction-disorder-mobidb_lite	27..54,443..485,500..580,963..986,1040..1088,1908..1955	0.14	273	1955
A0A0B4J224	prediction-disorder-mobidb_lite	202..222	0.08	21	261
D6RD79	prediction-disorder-mobidb_lite	35..66	0.248	32	129
D6RIY4	prediction-disorder-mobidb_lite	1..20,55..111,131..163	0.675	110	163
F8W8N3	prediction-disorder-mobidb_lite	63..83	0.133	21	158
B0QYY0	prediction-disorder-mobidb_lite	32..154	0.799	123	154
F8WCN7	prediction-disorder-mobidb_lite	1..23	0.622	23	37
F8WD32	prediction-disorder-mobidb_lite	43..63	0.169	21	124
J3QR09	prediction-disorder-mobidb_lite	154..179	0.135	26	193
D6RBH5	prediction-disorder-mobidb_lite	1..23	0.277	23	83
F8W6D9	prediction-disorder-mobidb_lite	26..71,183..212,322..361	0.169	116	685
D6RAE8	prediction-disorder-mobidb_lite	1..62	1	62	62
Q5JSB5	prediction-disorder-mobidb_lite	73..116	0.187	44	235
B1AKV3	prediction-disorder-mobidb_lite	28..54	0.108	27	249
J3QQJ5	prediction-disorder-mobidb_lite	247..267	0.015	21	1381
E7ETU0	prediction-disorder-mobidb_lite	70..90	0.159	21	132
H7C3I0	prediction-disorder-mobidb_lite	73..95	0.127	23	181
H7C3B5	prediction-disorder-mobidb_lite	1..64,103..132,150..183,270..323	0.434	182	419
H7C422	prediction-disorder-mobidb_lite	44..63	0.066	20	305
C9J6Y5	prediction-disorder-mobidb_lite	72..137	0.482	66	137
H7C453	prediction-disorder-mobidb_lite	1..22,73..93,290..507,716..738,910..930	0.274	305	1112
C9JQQ6	prediction-disorder-mobidb_lite	1..54	1	54	54
C9JMY1	prediction-disorder-mobidb_lite	54..82	0.16	29	181
C9JQV0	prediction-disorder-mobidb_lite	1..83	0.432	83	192
C9JZ91	prediction-disorder-mobidb_lite	1..20,34..54	0.759	41	54
E9PK16	prediction-disorder-mobidb_lite	1..59	1	59	59
G3V4H1	prediction-disorder-mobidb_lite	124..153	0.196	30	153
E9PLT4	prediction-disorder-mobidb_lite	1..62	1	62	62
E9PE54	prediction-disorder-mobidb_lite	1..40	0.286	40	140
E9PNY3	prediction-disorder-mobidb_lite	1..55	0.285	55	193
X6RHX1	prediction-disorder-mobidb_lite	452..492,512..547,562..588	0.177	104	588
Q5VVE8	prediction-disorder-mobidb_lite	1..38	0.521	38	73
A0A1B0GU83	prediction-disorder-mobidb_lite	50..69	0.18	20	111
A0A1B0GW95	prediction-disorder-mobidb_lite	85..117	0.159	33	207
E7EMW0	prediction-disorder-mobidb_lite	105..135,244..292	0.25	80	320
E7ESU6	prediction-disorder-mobidb_lite	1..31	0.237	31	131
H7C2L4	prediction-disorder-mobidb_lite	13..106	0.879	94	107
H7C3B8	prediction-disorder-mobidb_lite	1..44	0.506	44	87
C9J3R1	prediction-disorder-mobidb_lite	1..23	0.177	23	130
C9J1B4	prediction-disorder-mobidb_lite	32..194	0.84	163	194
C9JEZ4	prediction-disorder-mobidb_lite	148..215	0.316	68	215
C9JP32	prediction-disorder-mobidb_lite	29..92	0.696	64	92
C9JLJ5	prediction-disorder-mobidb_lite	1..149	1	149	149
E9PBI2	prediction-disorder-mobidb_lite	33..79,93..121	0.347	76	219
E9PJF8	prediction-disorder-mobidb_lite	1..26	1	26	26
E9PL09	prediction-disorder-mobidb_lite	202..231	0.13	30	231
E9PR37	prediction-disorder-mobidb_lite	1..92	0.786	92	117
E9PP16	prediction-disorder-mobidb_lite	198..218,267..293,312..342,369..395	0.148	106	718
E9PQC8	prediction-disorder-mobidb_lite	251..276,353..396,418..620	0.44	273	620
E9PFH2	prediction-disorder-mobidb_lite	151..187,1388..1476	0.085	126	1476
G3V2N4	prediction-disorder-mobidb_lite	1..82	1	82	82
G3V4K1	prediction-disorder-mobidb_lite	16..143	0.895	128	143
G3V435	prediction-disorder-mobidb_lite	235..255,392..412	0.095	42	440
H0Y679	prediction-disorder-mobidb_lite	1..47,197..220	0.276	71	257
H0YHR1	prediction-disorder-mobidb_lite	1..22	0.099	22	222
J9JID6	prediction-disorder-mobidb_lite	18..39	0.564	22	39
A0A0A0MSF3	prediction-disorder-mobidb_lite	162..347	0.536	186	347
F5H1T5	prediction-disorder-mobidb_lite	129..188,302..350	0.311	109	350
F5GY73	prediction-disorder-mobidb_lite	120..148	0.068	29	425
C9JGS7	prediction-disorder-mobidb_lite	1..74	1	74	74
H0Y850	prediction-disorder-mobidb_lite	86..152,182..241	0.525	127	242
I3L2B8	prediction-disorder-mobidb_lite	1..20	0.183	20	109
A0A087X1E2	prediction-disorder-mobidb_lite	19..54,68..87	0.644	56	87
H0YDG6	prediction-disorder-mobidb_lite	1..56,225..245,283..304	0.325	99	305
H0Y859	prediction-disorder-mobidb_lite	209..235,345..386	0.07	69	991
H0YFP2	prediction-disorder-mobidb_lite	1..37	0.974	37	38
H0YKE6	prediction-disorder-mobidb_lite	1..77	0.507	77	152
H0YLA7	prediction-disorder-mobidb_lite	56..102,108..127	0.523	67	128
D6RA29	prediction-disorder-mobidb_lite	28..120	0.775	93	120
A0A087X0M8	prediction-disorder-mobidb_lite	229..248,709..733,1093..1126,1152..1171	0.085	99	1171
E5RI38	prediction-disorder-mobidb_lite	1..79	1	79	79
D6REX9	prediction-disorder-mobidb_lite	324..398	0.089	75	844
F8WBL8	prediction-disorder-mobidb_lite	1..67	0.427	67	157
J3QL00	prediction-disorder-mobidb_lite	33..56,108..127	0.275	44	160
B0QYM5	prediction-disorder-mobidb_lite	1..37	1	37	37
J3QLI8	prediction-disorder-mobidb_lite	1..34	0.27	34	126
Q5JSZ2	prediction-disorder-mobidb_lite	1..21	0.164	21	128
H0Y524	prediction-disorder-mobidb_lite	151..207	0.274	57	208
H7C1R2	prediction-disorder-mobidb_lite	1..25,89..119	0.188	56	298
F6T2C8	prediction-disorder-mobidb_lite	1..43	0.295	43	146
H0Y952	prediction-disorder-mobidb_lite	48..146,162..217	0.303	155	512
A8MX17	prediction-disorder-mobidb_lite	22..47	0.553	26	47
A8MV73	prediction-disorder-mobidb_lite	104..402,455..515	0.699	360	515
H0Y7Z6	prediction-disorder-mobidb_lite	1..112	0.991	112	113
H0Y9Y2	prediction-disorder-mobidb_lite	1..206	0.995	206	207
H0YD19	prediction-disorder-mobidb_lite	1..32	0.492	32	65
H0YFH5	prediction-disorder-mobidb_lite	120..162	0.264	43	163
H0YL54	prediction-disorder-mobidb_lite	1..21,254..278	0.137	46	336
H3BT16	prediction-disorder-mobidb_lite	41..64	0.375	24	64
D6REE2	prediction-disorder-mobidb_lite	1..53	0.387	53	137
A0A087WUD4	prediction-disorder-mobidb_lite	382..417	0.065	36	558
A0A087WWA0	prediction-disorder-mobidb_lite	122..157	0.229	36	157
A0A087WWF4	prediction-disorder-mobidb_lite	1..62,74..106	0.348	95	273
E5RJZ9	prediction-disorder-mobidb_lite	185..265	0.306	81	265
A0A087WU64	prediction-disorder-mobidb_lite	1..33,98..123,232..251	0.054	79	1461
A0A087X1T6	prediction-disorder-mobidb_lite	1431..1451	0.012	21	1682
Q5W0J8	prediction-disorder-mobidb_lite	32..111	0.332	80	241
F8W9S8	prediction-disorder-mobidb_lite	1..44	0.072	44	614
F8WD49	prediction-disorder-mobidb_lite	1..316,428..518	0.786	407	518
A0A096LPJ3	prediction-disorder-mobidb_lite	464..490	0.055	27	490
B5MC16	prediction-disorder-mobidb_lite	1..22	0.158	22	139
F6U236	prediction-disorder-mobidb_lite	133..153,267..344	0.246	99	402
J3QRW5	prediction-disorder-mobidb_lite	1..40	0.702	40	57
E7ENQ1	prediction-disorder-mobidb_lite	306..349,402..464,488..726	0.3	346	1154
H7C319	prediction-disorder-mobidb_lite	1..170	0.994	170	171
C9JTY6	prediction-disorder-mobidb_lite	142..206	0.255	65	255
C9J998	prediction-disorder-mobidb_lite	1..25	1	25	25
C9JMP5	prediction-disorder-mobidb_lite	110..151	0.278	42	151
C9JNK1	prediction-disorder-mobidb_lite	1..61	0.473	61	129
C9JN04	prediction-disorder-mobidb_lite	1..23,110..152	0.434	66	152
C9J519	prediction-disorder-mobidb_lite	31..61,459..486	0.121	59	486
C9K0D1	prediction-disorder-mobidb_lite	1..21,39..81	0.403	64	159
E9PFQ8	prediction-disorder-mobidb_lite	14..69	0.589	56	95
E9PIB0	prediction-disorder-mobidb_lite	41..71	0.437	31	71
E9PN85	prediction-disorder-mobidb_lite	1..53	0.453	53	117
E9PQE6	prediction-disorder-mobidb_lite	61..117	0.487	57	117
E9PNM3	prediction-disorder-mobidb_lite	120..154	0.117	35	298
X6R5G7	prediction-disorder-mobidb_lite	30..63,96..168,205..257	0.518	160	309
H0YAY7	prediction-disorder-mobidb_lite	1..28	0.966	28	29
H0YBW1	prediction-disorder-mobidb_lite	1..58,219..281	0.431	121	281
U3KQ92	prediction-disorder-mobidb_lite	1..23	0.377	23	61
M0R281	prediction-disorder-mobidb_lite	1..35	1	35	35
J3KNE4	prediction-disorder-mobidb_lite	1..22,168..202,689..720,736..840	0.231	194	840
H3BTK0	prediction-disorder-mobidb_lite	178..220,273..328	0.229	99	433
S4R2X0	prediction-disorder-mobidb_lite	162..200,433..471,722..746,791..837	0.137	150	1096
A0A0J9YW63	prediction-disorder-mobidb_lite	1..188	1	188	188
A0A0J9YW45	prediction-disorder-mobidb_lite	16..50	0.112	35	312
C9JMB5	prediction-disorder-mobidb_lite	1..78,195..225	0.484	109	225
C9IZT7	prediction-disorder-mobidb_lite	1..44	0.62	44	71
C9J256	prediction-disorder-mobidb_lite	1..29	0.433	29	67
C9J4X5	prediction-disorder-mobidb_lite	82..138	0.413	57	138
C9JXJ9	prediction-disorder-mobidb_lite	29..69	0.152	41	270
C9K0F0	prediction-disorder-mobidb_lite	65..180	0.644	116	180
H7BXX9	prediction-disorder-mobidb_lite	785..807	0.025	23	911
E9PK89	prediction-disorder-mobidb_lite	38..103,213..245	0.208	99	477
E9PLA7	prediction-disorder-mobidb_lite	1..56	0.487	56	115
E9PMA8	prediction-disorder-mobidb_lite	1..56	0.554	56	101
E9PQ11	prediction-disorder-mobidb_lite	115..135	0.156	21	135
H0Y5D3	prediction-disorder-mobidb_lite	1..22,67..90	0.505	46	91
Q5T9S2	prediction-disorder-mobidb_lite	504..528	0.035	25	720
H0YCU6	prediction-disorder-mobidb_lite	1..143	0.993	143	144
H0YAS5	prediction-disorder-mobidb_lite	22..49,133..206	0.495	102	206
E9PHI8	prediction-disorder-mobidb_lite	293..340,386..415	0.144	78	540
F5H8D6	prediction-disorder-mobidb_lite	1..36	0.281	36	128
A0A0A0MRT6	prediction-disorder-mobidb_lite	150..342,355..388	0.478	227	475
I3L539	prediction-disorder-mobidb_lite	28..47	0.426	20	47
H0YEZ5	prediction-disorder-mobidb_lite	23..46,76..103	0.361	52	144
H0YLX7	prediction-disorder-mobidb_lite	1..67	1	67	67
H0YLB2	prediction-disorder-mobidb_lite	1..39	0.269	39	145
Q5T2Z0	prediction-disorder-mobidb_lite	39..67,95..205	0.683	140	205
A0A087WY84	prediction-disorder-mobidb_lite	177..205	0.081	29	360
A0A087WVG0	prediction-disorder-mobidb_lite	161..198,451..474,510..569,755..789	0.181	157	867
A0A087WUN4	prediction-disorder-mobidb_lite	1..23	0.383	23	60
A0A087WX20	prediction-disorder-mobidb_lite	32..57,79..170	0.292	118	404
A0A087WZU2	prediction-disorder-mobidb_lite	1..48	0.107	48	448
H9KV48	prediction-disorder-mobidb_lite	20..43,65..118	0.168	78	463
H7C3W3	prediction-disorder-mobidb_lite	1..82,98..178	0.911	163	179
H7C0E5	prediction-disorder-mobidb_lite	1..29,366..385	0.127	49	386
F8W0V3	prediction-disorder-mobidb_lite	20..80	0.48	61	127
J3KQ69	prediction-disorder-mobidb_lite	616..693	0.102	78	762
J3KRE3	prediction-disorder-mobidb_lite	19..41,56..98	0.667	66	99
K7EKQ2	prediction-disorder-mobidb_lite	153..199,329..353	0.204	72	353
K7ES59	prediction-disorder-mobidb_lite	1..23	0.154	23	149
K7ESN4	prediction-disorder-mobidb_lite	128..152	0.164	25	152
J3KRL7	prediction-disorder-mobidb_lite	1..134,488..524,626..678,729..752,789..851,915..954,973..1014,1028..1075,1184..1267	0.414	525	1267
K7EKS8	prediction-disorder-mobidb_lite	1..40,59..137	0.862	119	138
K7EN76	prediction-disorder-mobidb_lite	9..151	0.947	143	151
A0A0U1RR54	prediction-disorder-mobidb_lite	78..134	0.093	57	615
A0A0D9SGH2	prediction-disorder-mobidb_lite	368..391	0.046	24	526
E5RIL6	prediction-disorder-mobidb_lite	69..94	0.277	26	94
A0A0G2JPG1	prediction-disorder-mobidb_lite	120..139	0.081	20	248
H3BPU1	prediction-disorder-mobidb_lite	73..116	0.376	44	117
H0YEH7	prediction-disorder-mobidb_lite	15..36	0.611	22	36
H0Y8Q0	prediction-disorder-mobidb_lite	127..147	0.142	21	148
H0Y6Z4	prediction-disorder-mobidb_lite	206..251	0.183	46	252
H0YGQ5	prediction-disorder-mobidb_lite	93..136	0.321	44	137
H3BQU6	prediction-disorder-mobidb_lite	93..114	0.193	22	114
H0YEX4	prediction-disorder-mobidb_lite	508..529	0.034	22	650
I3L3R3	prediction-disorder-mobidb_lite	1..124,149..183	0.869	159	183
H7BY93	prediction-disorder-mobidb_lite	346..370,417..448	0.122	57	469
I3NI20	prediction-disorder-mobidb_lite	208..237	0.117	30	257
I3L4I4	prediction-disorder-mobidb_lite	148..172,291..320	0.117	55	469
Q5SR26	prediction-disorder-mobidb_lite	92..111	0.14	20	143
A0A087WYW2	prediction-disorder-mobidb_lite	1..32	1	32	32
A0A087WX59	prediction-disorder-mobidb_lite	155..220,340..368	0.258	95	368
E5RGG3	prediction-disorder-mobidb_lite	1..39	1	39	39
E5RFQ1	prediction-disorder-mobidb_lite	1..21	0.04	21	523
H7BZT1	prediction-disorder-mobidb_lite	1..183	0.915	183	200
H7BY98	prediction-disorder-mobidb_lite	284..312,331..457	0.341	156	458
H7C3N7	prediction-disorder-mobidb_lite	1..191	0.995	191	192
A0A075B6P6	prediction-disorder-mobidb_lite	184..204	0.081	21	258
H7C0G8	prediction-disorder-mobidb_lite	1..21,94..121,249..276,497..564,939..959,1171..1250	0.17	246	1447
M0QXC3	prediction-disorder-mobidb_lite	1..51	0.459	51	111
M0QYJ4	prediction-disorder-mobidb_lite	77..120	0.364	44	121
H3BRM3	prediction-disorder-mobidb_lite	18..41	0.585	24	41
S4R305	prediction-disorder-mobidb_lite	1..47,482..516	0.159	82	516
K7EPI8	prediction-disorder-mobidb_lite	1..144	1	144	144
K7EQ44	prediction-disorder-mobidb_lite	88..114	0.237	27	114
K7ESC0	prediction-disorder-mobidb_lite	102..123	0.179	22	123
E5RFQ9	prediction-disorder-mobidb_lite	189..228	0.175	40	228
H7BYT0	prediction-disorder-mobidb_lite	76..97	0.176	22	125
H7C5G4	prediction-disorder-mobidb_lite	10..33	0.238	24	101
F8VWC0	prediction-disorder-mobidb_lite	94..126	0.262	33	126
F8VV52	prediction-disorder-mobidb_lite	87..117,267..333	0.185	98	531
M0QYH2	prediction-disorder-mobidb_lite	1..20,109..143	0.112	55	490
H3BRE8	prediction-disorder-mobidb_lite	34..53,61..94,266..295,496..531	0.106	120	1128
M0R2U3	prediction-disorder-mobidb_lite	30..53	0.453	24	53
F5GY04	prediction-disorder-mobidb_lite	395..418,437..465,548..632,852..874,963..987	0.188	186	987
M0R3H8	prediction-disorder-mobidb_lite	275..297	0.058	23	397
H3BS66	prediction-disorder-mobidb_lite	1..37	1	37	37
J3KSZ6	prediction-disorder-mobidb_lite	26..69,97..143	0.632	91	144
K7EJ05	prediction-disorder-mobidb_lite	31..58	0.483	28	58
K7EMT1	prediction-disorder-mobidb_lite	1..20	0.952	20	21
A0A0U1RQT8	prediction-disorder-mobidb_lite	1..90	0.508	90	177
A0A0C4DH82	prediction-disorder-mobidb_lite	133..252	0.247	120	486
A0A0C4DGG7	prediction-disorder-mobidb_lite	86..198	0.489	113	231
A0A0G2JNW9	prediction-disorder-mobidb_lite	220..239	0.059	20	341
A0A0J9YVZ0	prediction-disorder-mobidb_lite	16..50	0.123	35	285
A0A1W2PRX4	prediction-disorder-mobidb_lite	51..83	0.062	33	530
A0A0C4DG40	prediction-disorder-mobidb_lite	5788..5815,8175..8210,8623..8686	0.015	128	8749
K7EJ76	prediction-disorder-mobidb_lite	157..231	0.236	75	318
J3KRK0	prediction-disorder-mobidb_lite	24..83,278..305	0.148	88	593
K7EPE4	prediction-disorder-mobidb_lite	65..86,102..124	0.288	45	156
K7ESL0	prediction-disorder-mobidb_lite	1..26	0.218	26	119
